gene_id,module,kTotal_input,kWithin_input,kOut_input,kDiff_input,kTotal_output,kWithin_output,kOut_output,kDiff_output,gene
ENSG00000111652.9,34,230.2818786,51.39202653,178.8898521,-127.4978256,51.39202653,51.39202653,0,51.39202653,COPS7A
ENSG00000111653.19,72,190.8384884,150.3317909,40.50669754,109.8250933,243.3310953,243.3310953,0,243.3310953,ING4
ENSG00000111667.13,34,160.6746707,159.9124664,0.762204253,159.1502622,159.9124664,159.9124664,0,159.9124664,USP5
ENSG00000111670.14,34,144.7121734,136.6563098,8.055863621,128.6004462,136.6563098,136.6563098,0,136.6563098,GNPTAB
ENSG00000111674.8,34,59.0062076,58.85006535,0.156142245,58.69392311,58.85006535,58.85006535,0,58.85006535,ENO2
ENSG00000111676.14,34,48.94055357,48.84950636,0.091047209,48.75845915,48.84950636,48.84950636,0,48.84950636,ATN1
ENSG00000111678.10,34,34.17566474,34.14951256,0.026152185,34.12336037,34.14951256,34.14951256,0,34.14951256,C12orf57
ENSG00000111679.16,72,148.3529713,119.6247326,28.7282387,90.89649387,201.5415159,201.5415159,0,201.5415159,PTPN6
ENSG00000111684.10,72,119.1118116,109.433163,9.678648586,99.75451442,203.2879302,203.2879302,0,203.2879302,LPCAT3
ENSG00000111707.11,72,223.0105302,136.3912523,86.61927793,49.77197432,208.1205136,208.1205136,0,208.1205136,SUDS3
ENSG00000111711.9,34,194.8653617,130.7383163,64.12704537,66.61127097,130.7383163,130.7383163,0,130.7383163,GOLT1B
ENSG00000111716.12,34,105.0549019,104.745613,0.30928891,104.4363241,104.745613,104.745613,0,104.745613,LDHB
ENSG00000111725.10,72,78.26261756,38.85137548,39.41124208,-0.559866599,85.59439071,85.59439071,1.42E-14,85.59439071,PRKAB1
ENSG00000111726.12,34,24.58312398,12.82250019,11.76062378,1.061876408,12.82250019,12.82250019,0,12.82250019,CMAS
ENSG00000111727.11,34,158.1367436,139.2364603,18.90028323,120.3361771,139.2364603,139.2364603,0,139.2364603,HCFC2
ENSG00000111729.13,72,42.34100516,39.41319691,2.927808243,36.48538867,102.113126,102.113126,0,102.113126,CLEC4A
ENSG00000111731.12,72,202.7426502,167.6086833,35.13396688,132.4747164,293.5881823,293.5881823,0,293.5881823,C2CD5
ENSG00000111737.11,72,254.1560038,200.1765266,53.97947728,146.1970493,306.2414418,306.2414418,0,306.2414418,RAB35
ENSG00000111752.10,34,85.27055438,85.04577208,0.224782297,84.82098978,85.04577208,85.04577208,0,85.04577208,PHC1
ENSG00000111775.2,72,29.54723661,13.95486106,15.59237555,-1.637514485,22.547775,22.547775,3.55E-15,22.547775,COX6A1
ENSG00000111786.8,72,203.2783654,133.5227878,69.75557765,63.76721015,231.414922,231.414922,0,231.414922,SRSF9
ENSG00000111796.3,34,18.21638519,18.18493757,0.03144762,18.15348995,18.18493757,18.18493757,0,18.18493757,KLRB1
ENSG00000111801.15,34,79.18157034,78.94653696,0.235033381,78.71150358,78.94653696,78.94653696,0,78.94653696,BTN3A3
ENSG00000111802.13,72,55.81239065,54.518734,1.293656643,53.22507736,97.08205497,97.08205497,2.84E-13,97.08205497,TDP2
ENSG00000111817.16,72,124.6799332,120.5357764,4.144156788,116.3916196,237.9953801,237.9953801,0,237.9953801,DSE
ENSG00000111837.11,72,44.39789435,44.25126799,0.14662636,44.10464163,108.3700232,108.3700232,0,108.3700232,MAK
ENSG00000111845.4,34,77.86180804,39.8277162,38.03409184,1.793624355,39.8277162,39.8277162,0,39.8277162,PAK1IP1
ENSG00000111859.16,72,43.87966334,41.29231161,2.587351725,38.70495989,83.39949531,83.39949531,0,83.39949531,NEDD9
ENSG00000111860.13,34,125.1719254,78.62789604,46.54402931,32.08386674,78.62789604,78.62789604,0,78.62789604,CEP85L
ENSG00000111875.7,34,89.57731433,48.59032543,40.98698891,7.603336523,48.59032543,48.59032543,0,48.59032543,ASF1A
ENSG00000111877.17,72,279.2168008,147.6853379,131.5314629,16.15387492,243.1790601,243.1790601,0,243.1790601,MCM9
ENSG00000111880.15,34,190.8408803,119.9736965,70.86718383,49.10651266,119.9736965,119.9736965,0,119.9736965,RNGTT
ENSG00000111885.6,72,100.5219214,97.4022652,3.119656183,94.28260902,191.404686,191.404686,0,191.404686,MAN1A1
ENSG00000111897.6,72,236.0371037,218.8958654,17.14123826,201.7546272,313.2804893,313.2804893,5.68E-14,313.2804893,SERINC1
ENSG00000111911.6,72,233.6558286,215.3112375,18.34459104,196.9666465,345.1684968,345.1684968,0,345.1684968,HINT3
ENSG00000111912.19,34,112.1157396,54.44183699,57.67390261,-3.232065619,54.44183699,54.44183699,0,54.44183699,NCOA7
ENSG00000111913.17,72,71.91588081,69.78175318,2.13412763,67.64762555,110.8019055,110.8019055,0,110.8019055,FAM65B
ENSG00000112031.15,72,67.21807808,49.6429081,17.57516998,32.06773812,148.314014,148.314014,0,148.314014,MTRF1L
ENSG00000112033.13,34,74.38982143,71.6422241,2.747597324,68.89462678,71.6422241,71.6422241,0,71.6422241,PPARD
ENSG00000112039.3,34,94.84094674,93.77763518,1.063311565,92.71432361,93.77763518,93.77763518,0,93.77763518,FANCE
ENSG00000112053.13,72,28.61253366,27.97344065,0.639093007,27.33434764,68.71461333,68.71461333,4.26E-14,68.71461333,SLC26A8
ENSG00000112062.10,72,147.254352,144.3495067,2.904845363,141.4446613,211.0688773,211.0688773,0,211.0688773,MAPK14
ENSG00000112078.13,72,146.8129493,86.75194414,60.06100512,26.69093903,146.0878679,146.0878679,0,146.0878679,KCTD20
ENSG00000112079.8,72,240.4428548,192.3110746,48.13178023,144.1792944,310.2674032,310.2674032,0,310.2674032,STK38
ENSG00000112081.16,34,34.00872551,33.59042067,0.418304846,33.17211582,33.59042067,33.59042067,7.11E-15,33.59042067,SRSF3
ENSG00000112096.16,72,63.8606907,61.18267074,2.67801996,58.50465078,124.6192861,124.6192861,0,124.6192861,SOD2
ENSG00000112118.18,34,99.53474816,97.90422716,1.630520997,96.27370616,97.90422716,97.90422716,0,97.90422716,MCM3
ENSG00000112130.16,34,104.4041743,102.8421432,1.562031132,101.2801121,102.8421432,102.8421432,0,102.8421432,RNF8
ENSG00000112144.15,34,210.6586933,140.8730064,69.78568691,71.08731948,140.8730064,140.8730064,0,140.8730064,ICK
ENSG00000112149.9,34,18.55376574,18.44104286,0.112722874,18.32831999,18.44104286,18.44104286,0,18.44104286,CD83
ENSG00000112159.11,34,165.0565841,161.1203825,3.93620156,157.184181,161.1203825,161.1203825,0,161.1203825,MDN1
ENSG00000112167.9,72,162.5677187,80.98782956,81.57988915,-0.592059591,174.8814255,174.8814255,0,174.8814255,SAYSD1
ENSG00000112182.14,34,22.31904622,21.99681109,0.322235135,21.67457595,21.99681109,21.99681109,0,21.99681109,BACH2
ENSG00000112195.8,72,101.1856973,98.56021726,2.625479995,95.93473726,177.1271505,177.1271505,0,177.1271505,TREML2
ENSG00000112200.16,34,115.7540454,94.09661269,21.65743269,72.43918,94.09661269,94.09661269,0,94.09661269,ZNF451
ENSG00000112234.8,72,102.5515701,89.6207531,12.93081698,76.68993612,186.1637006,186.1637006,5.68E-14,186.1637006,FBXL4
ENSG00000112237.12,34,145.7167959,87.6106706,58.10612533,29.50454526,87.6106706,87.6106706,0,87.6106706,CCNC
ENSG00000112242.14,72,129.3937794,126.6359822,2.757797182,123.8781851,187.587641,187.587641,0,187.587641,E2F3
ENSG00000112245.10,34,9.213830543,8.979290896,0.234539647,8.744751249,8.979290896,8.979290896,1.95E-14,8.979290896,PTP4A1
ENSG00000112249.13,34,170.4453916,163.8678477,6.577543949,157.2903037,163.8678477,163.8678477,0,163.8678477,ASCC3
ENSG00000112282.17,72,308.5150149,256.5920141,51.92300082,204.6690133,370.4057462,370.4057462,0,370.4057462,MED23
ENSG00000112297.14,72,170.2487692,135.0487007,35.20006851,99.84863215,269.3461326,269.3461326,0,269.3461326,AIM1
ENSG00000112303.13,72,45.88553003,45.47239967,0.413130357,45.05926932,100.6847882,100.6847882,1.56E-13,100.6847882,VNN2
ENSG00000112304.10,72,138.4509976,131.3164178,7.134579794,124.181838,242.565916,242.565916,0,242.565916,ACOT13
ENSG00000112305.14,34,89.83361173,51.65022446,38.18338726,13.4668372,51.65022446,51.65022446,0,51.65022446,SMAP1
ENSG00000112308.12,72,238.0370441,226.1714991,11.86554496,214.3059542,352.2852602,352.2852602,0,352.2852602,C6orf62
ENSG00000112335.14,72,32.28555098,32.12719061,0.158360372,31.96883023,47.89769519,47.89769519,1.42E-14,47.89769519,SNX3
ENSG00000112339.14,72,155.2224769,101.0657899,54.156687,46.90910292,170.3102739,170.3102739,0,170.3102739,HBS1L
ENSG00000112343.10,72,107.4487343,47.27098276,60.1777515,-12.90676874,91.6644005,91.6644005,0,91.6644005,TRIM38
ENSG00000112365.4,34,202.5151075,190.2502304,12.26487717,177.9853532,190.2502304,190.2502304,0,190.2502304,ZBTB24
ENSG00000112367.10,72,55.20600169,45.13638128,10.06962041,35.06676087,92.7850206,92.7850206,2.84E-14,92.7850206,FIG4
ENSG00000112406.4,72,126.1358598,76.99708344,49.13877641,27.85830703,115.6088103,115.6088103,0,115.6088103,HECA
ENSG00000112419.14,34,75.86708379,35.2888892,40.57819458,-5.289305382,35.2888892,35.2888892,0,35.2888892,PHACTR2
ENSG00000112473.17,34,145.9662258,87.53558036,58.4306454,29.10493496,87.53558036,87.53558036,0,87.53558036,SLC39A7
ENSG00000112511.17,34,37.88810643,37.83067298,0.057433447,37.77323953,37.83067298,37.83067298,0,37.83067298,PHF1
ENSG00000112514.15,34,104.2142762,104.1597227,0.054553527,104.1051692,104.1597227,104.1597227,0,104.1597227,CUTA
ENSG00000112531.16,72,138.6322155,104.5618698,34.07034568,70.49152414,153.7905244,153.7905244,0,153.7905244,QKI
ENSG00000112561.17,72,115.7015597,103.4717233,12.22983638,91.24188692,176.5210687,176.5210687,0,176.5210687,TFEB
ENSG00000112576.12,34,126.9076728,31.82018835,95.08748441,-63.26729606,31.82018835,31.82018835,0,31.82018835,CCND3
ENSG00000112578.9,34,47.89709061,47.75070611,0.146384494,47.60432162,47.75070611,47.75070611,0,47.75070611,BYSL
ENSG00000112584.13,72,245.8507136,183.1998942,62.65081937,120.5490748,291.7245463,291.7245463,0,291.7245463,FAM120B
ENSG00000112592.13,34,302.5673821,138.9370644,163.6303178,-24.69325341,138.9370644,138.9370644,0,138.9370644,TBP
ENSG00000112624.12,72,165.4247602,126.8316424,38.59311779,88.23852462,201.1414132,201.1414132,0,201.1414132,GLTSCR1L
ENSG00000112640.14,34,149.9075391,143.1769247,6.7306144,136.4463103,143.1769247,143.1769247,0,143.1769247,PPP2R5D
ENSG00000112651.11,34,82.72719087,82.55292989,0.17426098,82.37866891,82.55292989,82.55292989,0,82.55292989,MRPL2
ENSG00000112658.7,72,156.3983506,127.7952816,28.60306896,99.19221269,231.0137143,231.0137143,2.84E-14,231.0137143,SRF
ENSG00000112659.13,34,148.3868129,141.5866085,6.800204396,134.7864041,141.5866085,141.5866085,0,141.5866085,CUL9
ENSG00000112679.14,72,283.774122,250.4461015,33.32802053,217.118081,395.537228,395.537228,0,395.537228,DUSP22
ENSG00000112685.13,34,210.5321663,189.4136456,21.11852077,168.2951248,189.4136456,189.4136456,0,189.4136456,EXOC2
ENSG00000112697.15,72,276.8905518,259.9133133,16.97723855,242.9360747,377.5967099,377.5967099,0,377.5967099,TMEM30A
ENSG00000112699.10,34,85.02603795,84.28903242,0.737005534,83.55202688,84.28903242,84.28903242,0,84.28903242,GMDS
ENSG00000112701.17,72,275.8565042,219.4175017,56.43900252,162.9784992,353.450454,353.450454,0,353.450454,SENP6
ENSG00000112739.16,72,350.626953,170.3444741,180.2824788,-9.938004708,244.5711356,244.5711356,0,244.5711356,PRPF4B
ENSG00000112763.15,72,155.2373487,130.6597129,24.57763578,106.0820772,233.9569447,233.9569447,0,233.9569447,BTN2A1
ENSG00000112787.12,34,114.859709,111.3401461,3.51956296,107.8205831,111.3401461,111.3401461,0,111.3401461,FBRSL1
ENSG00000112851.14,72,216.4015215,173.9980032,42.40351836,131.5944848,264.8270031,264.8270031,0,264.8270031,ERBIN
ENSG00000112855.14,72,314.6722786,239.8580692,74.81420931,165.0438599,374.9322219,374.9322219,0,374.9322219,HARS2
ENSG00000112893.9,34,138.0236328,108.3857682,29.63786462,78.74790357,108.3857682,108.3857682,0,108.3857682,MAN2A1
ENSG00000112941.13,34,154.3582415,150.5236362,3.834605374,146.6890308,150.5236362,150.5236362,0,150.5236362,PAPD7
ENSG00000112972.14,34,103.8819394,87.39075128,16.4911881,70.89956318,87.39075128,87.39075128,0,87.39075128,HMGCS1
ENSG00000112983.17,72,204.8514209,176.8616715,27.98974945,148.871922,323.0222938,323.0222938,0,323.0222938,BRD8
ENSG00000112984.11,66,10.0711915,10.04261586,0.028575635,10.01404023,49.36498895,49.36498895,0,49.36498895,KIF20A
ENSG00000112992.16,34,191.6004328,179.473738,12.12669477,167.3470433,179.473738,179.473738,0,179.473738,NNT
ENSG00000112996.10,34,219.4830705,208.1393974,11.34367311,196.7957243,208.1393974,208.1393974,0,208.1393974,MRPS30
ENSG00000113013.12,34,205.7302032,202.6891384,3.041064778,199.6480736,202.6891384,202.6891384,0,202.6891384,HSPA9
ENSG00000113048.16,34,271.9641613,269.0442187,2.919942554,266.1242762,269.0442187,269.0442187,0,269.0442187,MRPS27
ENSG00000113068.9,34,102.4980685,99.77085988,2.727208589,97.04365129,99.77085988,99.77085988,0,99.77085988,PFDN1
ENSG00000113119.12,72,193.4213634,165.4112689,28.01009448,137.4011744,285.8330033,285.8330033,0,285.8330033,TMCO6
ENSG00000113141.17,34,146.9973331,104.2963132,42.70101988,61.5952933,104.2963132,104.2963132,0,104.2963132,IK
ENSG00000113161.15,72,209.3638113,195.7476682,13.61614305,182.1315251,314.0273114,314.0273114,0,314.0273114,HMGCR
ENSG00000113163.15,72,247.3131059,240.313851,6.999254848,233.3145962,343.0263056,343.0263056,5.68E-14,343.0263056,COL4A3BP
ENSG00000113194.12,72,324.4079221,245.8563233,78.55159885,167.3047244,375.7028489,375.7028489,0,375.7028489,FAF2
ENSG00000113240.12,72,130.8951429,127.1537884,3.741354489,123.4124339,230.092716,230.092716,0,230.092716,CLK4
ENSG00000113263.12,34,98.34589212,97.93263278,0.413259347,97.51937343,97.93263278,97.93263278,0,97.93263278,ITK
ENSG00000113269.13,72,170.0054834,164.7542914,5.251192061,159.5030993,259.2524888,259.2524888,0,259.2524888,RNF130
ENSG00000113272.13,34,122.3064323,119.9750401,2.331392272,117.6436478,119.9750401,119.9750401,0,119.9750401,THG1L
ENSG00000113273.15,72,111.1818847,72.53319071,38.64869402,33.88449668,183.6635344,183.6635344,0,183.6635344,ARSB
ENSG00000113282.13,34,98.88409305,59.64946502,39.23462802,20.414837,59.64946502,59.64946502,0,59.64946502,CLINT1
ENSG00000113300.11,72,291.9560522,181.1163816,110.8396706,70.27671104,269.3159442,269.3159442,0,269.3159442,CNOT6
ENSG00000113312.10,72,120.0411348,100.717136,19.32399877,81.39313723,175.4280421,175.4280421,0,175.4280421,TTC1
ENSG00000113318.9,34,53.43613992,32.20099353,21.23514638,10.96584715,32.20099353,32.20099353,0,32.20099353,MSH3
ENSG00000113328.18,34,96.45944226,87.16830522,9.29113704,77.87716818,87.16830522,87.16830522,0,87.16830522,CCNG1
ENSG00000113360.16,34,208.7394412,204.5527986,4.186642593,200.366156,204.5527986,204.5527986,0,204.5527986,DROSHA
ENSG00000113368.11,72,128.8488828,125.6576774,3.191205376,122.4664721,233.4261219,233.4261219,2.84E-14,233.4261219,LMNB1
ENSG00000113369.8,72,19.49900756,8.556064626,10.94294293,-2.386878306,14.94938896,14.94938896,0,14.94938896,ARRDC3
ENSG00000113384.13,72,323.8057801,257.7257293,66.08005076,191.6456786,379.8419924,379.8419924,0,379.8419924,GOLPH3
ENSG00000113391.18,72,163.5429745,157.3980356,6.144938877,151.2530967,254.8246159,254.8246159,0,254.8246159,FAM172A
ENSG00000113407.13,34,53.84089824,50.5933612,3.247537041,47.34582416,50.5933612,50.5933612,0,50.5933612,TARS
ENSG00000113441.15,72,297.8143279,168.9189843,128.8953436,40.02364078,265.3633576,265.3633576,0,265.3633576,LNPEP
ENSG00000113456.18,34,196.1181716,167.0308249,29.0873467,137.9434782,167.0308249,167.0308249,0,167.0308249,RAD1
ENSG00000113460.12,34,92.45637666,77.93838416,14.5179925,63.42039166,77.93838416,77.93838416,0,77.93838416,BRIX1
ENSG00000113522.13,34,221.9233995,193.5791431,28.34425642,165.2348867,193.5791431,193.5791431,0,193.5791431,RAD50
ENSG00000113532.12,72,175.6903188,171.1214626,4.568856147,166.5526065,271.4231243,271.4231243,0,271.4231243,ST8SIA4
ENSG00000113558.18,72,122.5618834,68.99697265,53.56491076,15.43206189,118.3040198,118.3040198,0,118.3040198,SKP1
ENSG00000113569.15,34,214.3705654,196.8317151,17.5388503,179.2928648,196.8317151,196.8317151,0,196.8317151,NUP155
ENSG00000113575.9,72,307.3295254,253.8030969,53.5264285,200.2766684,356.2870023,356.2870023,0,356.2870023,PPP2CA
ENSG00000113580.14,72,216.1837908,178.5530241,37.63076679,140.9222573,274.2359145,274.2359145,0,274.2359145,NR3C1
ENSG00000113583.7,34,265.2106344,108.6650745,156.5455599,-47.88048543,108.6650745,108.6650745,0,108.6650745,C5orf15
ENSG00000113593.11,72,310.887355,235.6119373,75.27541764,160.3365197,340.3477968,340.3477968,0,340.3477968,PPWD1
ENSG00000113595.14,72,120.1731398,108.2668145,11.90632537,96.3604891,170.6719489,170.6719489,0,170.6719489,TRIM23
ENSG00000113597.17,72,164.4752752,113.923921,50.5513542,63.37256682,182.5453628,182.5453628,0,182.5453628,TRAPPC13
ENSG00000113621.14,34,235.7403383,123.3503979,112.3899403,10.96045761,123.3503979,123.3503979,0,123.3503979,TXNDC15
ENSG00000113643.8,34,167.4720156,89.77736022,77.69465533,12.08270489,89.77736022,89.77736022,0,89.77736022,RARS
ENSG00000113648.16,72,130.118039,116.5048979,13.61314107,102.8917569,188.2411919,188.2411919,2.84E-14,188.2411919,H2AFY
ENSG00000113649.11,34,242.9190023,231.9701335,10.94886878,221.0212648,231.9701335,231.9701335,0,231.9701335,TCERG1
ENSG00000113658.16,34,163.3531425,114.5027053,48.85043717,65.65226814,114.5027053,114.5027053,0,114.5027053,SMAD5
ENSG00000113712.17,72,300.1772513,222.7412991,77.43595213,145.305347,299.0690483,299.0690483,0,299.0690483,CSNK1A1
ENSG00000113716.12,34,180.7947496,179.7912026,1.003547042,178.7876555,179.7912026,179.7912026,0,179.7912026,HMGXB3
ENSG00000113719.15,72,41.42235699,39.15281005,2.269546939,36.88326311,75.39223898,75.39223898,0,75.39223898,ERGIC1
ENSG00000113721.13,34,12.13280248,12.11158634,0.021216145,12.09037019,12.11158634,12.11158634,4.37E-13,12.11158634,PDGFRB
ENSG00000113732.8,72,106.083496,101.42195,4.661546062,96.76040391,156.3970458,156.3970458,0,156.3970458,ATP6V0E1
ENSG00000113734.17,34,65.9627708,65.7267188,0.236051992,65.49066681,65.7267188,65.7267188,0,65.7267188,BNIP1
ENSG00000113742.12,72,26.4102513,24.35478247,2.055468834,22.29931363,60.9229317,60.9229317,3.41E-13,60.9229317,CPEB4
ENSG00000113749.7,72,84.16163335,83.1360936,1.025539747,82.11055385,131.4226839,131.4226839,0,131.4226839,HRH2
ENSG00000113810.15,34,42.34466988,35.80281643,6.541853454,29.26096297,35.80281643,35.80281643,0,35.80281643,SMC4
ENSG00000113812.13,34,193.3628269,173.2787638,20.08406305,153.1947008,173.2787638,173.2787638,0,173.2787638,ACTR8
ENSG00000113838.12,34,185.3987246,175.681406,9.717318633,165.9640874,175.681406,175.681406,0,175.681406,TBCCD1
ENSG00000113845.9,72,209.9509708,163.8319018,46.11906898,117.7128328,254.6821577,254.6821577,0,254.6821577,TIMMDC1
ENSG00000113851.14,72,156.2758453,117.0053542,39.27049111,77.73486308,176.1108918,176.1108918,0,176.1108918,CRBN
ENSG00000113905.4,75,2.800794842,2.799072852,0.001721991,2.797350861,16.90137008,16.90137008,1.07E-13,16.90137008,HRG
ENSG00000113916.17,72,51.58015587,51.0669936,0.513162271,50.55383132,84.85246433,84.85246433,3.69E-13,84.85246433,BCL6
ENSG00000113971.19,72,91.64848857,50.76948808,40.87900049,9.890487594,114.3327281,114.3327281,0,114.3327281,NPHP3
ENSG00000114026.21,34,155.9953741,121.0204355,34.97493856,86.04549695,121.0204355,121.0204355,0,121.0204355,OGG1
ENSG00000114030.12,72,172.4802472,121.8777535,50.60249373,71.27525976,187.2826535,187.2826535,0,187.2826535,KPNA1
ENSG00000114054.13,34,74.37337405,73.78695134,0.58642271,73.20052863,73.78695134,73.78695134,0,73.78695134,PCCB
ENSG00000114062.18,34,239.3475538,193.6026744,45.74487948,147.8577949,193.6026744,193.6026744,0,193.6026744,UBE3A
ENSG00000114098.17,72,333.5867248,268.9805257,64.60619915,204.3743265,384.961504,384.961504,0,384.961504,ARMC8
ENSG00000114120.11,34,94.65188062,90.82932763,3.822552987,87.00677464,90.82932763,90.82932763,0,90.82932763,SLC25A36
ENSG00000114125.13,72,94.58569795,56.79591905,37.78977891,19.00614014,101.0592757,101.0592757,0,101.0592757,RNF7
ENSG00000114127.10,72,170.605283,119.4486938,51.15658921,68.29210457,191.4769024,191.4769024,2.84E-14,191.4769024,XRN1
ENSG00000114166.7,34,20.74652627,12.33424107,8.412285204,3.921955862,12.33424107,12.33424107,0,12.33424107,KAT2B
ENSG00000114209.14,72,36.79648513,35.97126271,0.825222422,35.14604029,57.22663598,57.22663598,0,57.22663598,PDCD10
