X,X_apo
0.057792,1e-06
0.027414,0.064918
1e-06,0.048218
0.004618,0.051329
0.047395,0.048166
0.061358,0.104005
0.05097,0.063611
0.000127,0.086293
1e-06,0.018578
0.059952,0.079813
1e-06,0.101816
0.040454,1e-06
1e-06,0.060404
1e-06,1e-06
1e-06,1e-06
0.060377,0.005259
0.071225,0.032304
0.002217,0.187756
0.068938,0.031229
0.059851,0.014638
0.04535,0.094457
0.071711,0.052976
0.109506,0.04264
0.101603,0.030135
0.037282,0.09025
0.029659,0.001299
0.054641,1e-06
1e-06,0.037612
0.045879,0.060254
0.064851,0.02908
1e-06,0.087002
0.001406,0.026066
0.026188,0.061543
0.036734,0.037426
0.015629,0.047325
1e-06,0.021901
0.012581,0.050002
0.09658,0.025403
0.081413,1e-06
0.057501,0.010527
0.041059,0.064308
0.065937,0.104353
0.02495,0.043223
0.002375,0.038751
1e-06,0.018785
0.03662,1e-06
0.029512,0.032881
1e-06,0.083466
1e-06,0.053799
0.041368,0.075177
0.050058,0.014466
1e-06,0.001028
1e-06,0.009827
0.032625,0.000814
0.083417,0.047389
1e-06,1e-06
0.025049,0.059928
0.127708,0.013405
1e-06,1e-06
0.034583,0.091601
0.029473,0.055999
0.021464,0.016902
0.064387,0.078442
1e-06,0.046622
0.080132,0.020166
0.020072,0.074894
0.053592,0.077712
0.046592,0.137472
0.060852,0.011869
0.046383,0.023394
0.049983,0.161124
0.089733,0.008331
0.030916,0.09991
0.063301,0.017951
0.04121,1e-06
0.030243,1e-06
0.014284,0.079088
0.013097,0.050069
1e-06,0.062431
1e-06,0.07072
1e-06,1e-06
0.065717,0.004677
0.052825,0.108001
0.030221,0.004622
0.127723,1e-06
0.154704,1e-06
1e-06,0.061378
1e-06,0.034935
0.012849,0.043703
0.034154,0.082188
1e-06,0.096657
0.104519,0.015699
0.035698,1e-06
0.046954,0.021904
0.091394,1e-06
0.120329,1e-06
1e-06,0.012113
0.024373,0.036134
0.053904,0.032421
1e-06,0.0703
0.007461,0.067167
0.030705,0.054264
1e-06,0.012556
0.088015,0.068588
0.060015,0.071653
1e-06,0.021794
0.010227,1e-06
0.01031,1e-06
0.053438,0.021861
0.079575,1e-06
0.076125,0.124877
1e-06,0.051452
0.038151,0.048953
0.020653,0.045555
0.013697,0.010945
0.025941,1e-06
0.035008,0.02251
0.074345,1e-06
0.11596,0.031856
0.015377,1e-06
1e-06,0.010406
1e-06,0.04343
1e-06,0.03646
0.038077,0.054925
0.016421,1e-06
0.085493,0.086807
0.063552,0.007184
0.065058,0.122167
1e-06,0.040271
1e-06,0.125727
0.011422,0.071372
1e-06,0.030593
1e-06,0.042147
1e-06,0.029466
0.035427,0.061613
0.045507,0.086497
1e-06,0.146693
0.007744,0.041229
0.037141,0.050047
1e-06,0.095945
1e-06,0.04513
0.003405,0.023131
1e-06,0.064974
1e-06,0.036373
0.105887,1e-06
0.037707,0.018804
0.042916,0.077264
0.081314,0.057832
1e-06,0.130416
0.085545,0.112164
0.070594,0.031597
0.018053,0.122592
0.012956,0.033352
0.019565,0.081352
0.062538,0.089724
0.121706,0.052215
0.035308,0.058063
1e-06,0.049784
0.037351,0.083491
0.046689,0.05756
0.036845,0.035645
0.042264,0.060701
0.054081,1e-06
0.06183,0.076488
0.017592,1e-06
1e-06,1e-06
1e-06,0.042069
1e-06,0.053702
0.028195,1e-06
0.047544,0.084659
0.002223,0.024432
0.179997,0.012325
0.002611,1e-06
0.134174,1e-06
0.071139,1e-06
1e-06,0.068717
1e-06,0.102074
0.04484,1e-06
1e-06,1e-06
0.032194,0.005618
1e-06,0.035731
0.057731,0.066079
0.015912,0.056181
0.133953,0.01395
0.098685,0.013475
1e-06,0.082269
0.0631,0.079713
0.024004,0.021316
0.032816,0.01375
1e-06,0.014747
0.028568,0.077112
0.090221,1e-06
0.014558,0.083552
1e-06,0.052383
0.022998,0.009361
0.039087,0.01637
0.080914,0.013133
0.067479,0.0806
1e-06,0.035753
0.055106,0.128875
0.010953,0.033186
0.005161,0.026663
0.016457,0.0584
0.122431,0.012882
0.003088,0.010637
0.003875,1e-06
0.060209,0.059277
0.012528,0.116164
0.039465,0.040019
1e-06,0.071193
0.043717,0.034882
0.068629,1e-06
0.172226,0.168549
0.031721,0.077656
0.031856,0.016856
0.063857,0.11148
1e-06,0.117885
0.025739,0.064319
1e-06,0.018879
0.021066,1e-06
0.063418,0.124458
1e-06,0.059221
0.015362,0.019365
0.054428,1e-06
0.023979,0.061077
0.058449,1e-06
0.019698,1e-06
1e-06,0.046979
0.040561,0.036342
0.079387,1e-06
0.019193,0.079545
0.060593,0.012645
0.107912,0.053055
0.135546,0.113594
1e-06,1e-06
1e-06,0.063374
0.002621,0.068011
1e-06,0.026922
0.017397,0.075149
0.041464,0.094515
0.105725,0.021325
0.117672,0.016206
0.048512,0.001872
0.022795,0.064725
0.117535,0.038049
0.039401,0.012814
1e-06,0.011098
0.106804,0.010007
1e-06,0.042836
1e-06,0.021954
0.032072,1e-06
0.080497,0.057084
0.023669,0.030369
1e-06,0.018304
0.046452,0.040817
0.027257,0.001733
0.016592,0.025211
0.000847,0.047401
1e-06,0.006495
1e-06,0.064146
0.09532,0.041527
0.001894,0.041828
1e-06,0.022107
0.105231,0.01699
0.055839,1e-06
1e-06,1e-06
0.044135,0.032985
0.014384,0.008281
0.170784,0.065797
0.036202,0.095783
0.011372,1e-06
0.039021,0.014289
0.045926,0.054704
1e-06,1e-06
0.019407,0.032937
0.039447,0.067915
0.013969,0.046875
0.046207,0.092167
0.081455,0.097887
1e-06,0.039376
1e-06,0.112391
0.02509,0.036787
0.041746,0.04875
0.090347,0.069375
0.082232,0.041429
0.025907,0.030013
0.048658,0.036425
0.108997,0.009471
0.01879,0.016041
0.077724,0.062546
0.149833,0.005657
0.033846,0.04525
0.088078,0.014951
0.07305,0.019763
1e-06,0.027043
0.024504,1e-06
1e-06,1e-06
0.036642,0.033085
1e-06,0.048062
1e-06,0.021354
0.027252,0.027629
0.086491,0.006222
0.079581,0.051042
0.074768,0.019862
0.043555,0.148126
0.018346,0.058484
0.065105,0.056189
0.008173,0.037331
1e-06,0.043251
0.110711,1e-06
0.084789,1e-06
0.108955,0.037186
0.117426,0.069493
1e-06,0.037607
0.062059,0.01015
1e-06,0.017688
1e-06,1e-06
1e-06,0.049131
0.052056,0.06964
1e-06,0.001092
1e-06,0.071516
1e-06,0.048128
0.063302,1e-06
0.032529,0.07166
1e-06,0.050682
0.113977,1e-06
1e-06,0.044763
1e-06,0.043308
0.039178,0.035387
0.055164,0.063651
0.041362,0.055017
0.000204,0.052142
0.041918,0.125646
0.00968,0.069939
0.068712,0.031646
0.031663,0.006431
1e-06,0.085671
0.01484,0.120283
0.002629,0.084737
1e-06,0.074815
0.005089,0.023653
0.073449,0.067319
1e-06,1e-06
0.066594,0.002727
1e-06,0.061879
1e-06,0.041083
0.016809,0.05955
0.038871,0.031097
0.014329,1e-06
1e-06,0.065957
0.021814,0.064833
0.040426,0.0081
0.098916,0.120465
1e-06,0.019717
0.137305,0.125343
0.014072,0.016593
0.018921,0.002544
1e-06,0.039124
1e-06,0.064253
1e-06,1e-06
0.043368,0.043318
0.018708,0.109472
0.019987,0.01116
0.071547,0.141748
0.042729,0.055131
0.073277,0.045731
0.070721,1e-06
0.009554,0.003766
0.059265,0.071518
1e-06,0.01573
0.0191,1e-06
0.009331,0.12402
0.171267,0.036724
0.092094,0.040789
0.053928,1e-06
0.148127,1e-06
0.03844,0.02696
1e-06,0.053838
0.030831,0.004444
1e-06,0.010605
0.01499,1e-06
0.081857,0.115155
0.04148,0.057459
1e-06,0.006433
0.04257,1e-06
0.020945,0.016766
0.019594,1e-06
0.015307,0.01751
0.063949,0.04766
0.142062,0.084758
0.056988,0.092875
1e-06,1e-06
1e-06,0.020417
1e-06,0.05273
0.018975,0.109869
0.051685,0.036735
0.099551,0.10828
0.043591,0.065092
0.033734,0.018416
0.006688,0.098577
0.060343,0.087737
1e-06,0.121842
0.037823,0.058296
0.028183,0.055266
0.083033,0.044726
0.007609,0.030631
1e-06,0.048811
0.077074,0.072855
1e-06,0.071919
1e-06,1e-06
0.084633,0.057308
0.000781,1e-06
0.097535,0.056248
1e-06,0.038804
1e-06,0.122652
0.028789,0.154131
0.048531,0.016966
0.058571,0.050577
0.0158,0.048653
1e-06,0.029457
0.095516,0.009087
0.052299,0.105536
0.029659,0.05527
1e-06,0.062846
0.033971,1e-06
0.052948,0.000526
0.013091,0.05611
0.080057,0.060321
0.028595,0.035955
0.077862,0.060096
0.092842,0.121067
1e-06,1e-06
1e-06,0.018157
0.052841,0.074065
0.050206,0.106694
0.050371,0.024612
0.084038,1e-06
0.015842,0.080828
1e-06,0.041108
0.072566,0.074434
0.138703,0.105555
0.057164,1e-06
1e-06,0.011599
0.011709,0.195103
0.013836,0.026809
1e-06,0.084676
0.040849,0.034221
0.041716,1e-06
0.000115,0.039918
1e-06,1e-06
0.058662,0.033261
0.05545,0.065439
0.01809,0.011644
0.052305,0.090378
0.026621,0.080459
0.016762,0.028171
1e-06,0.042122
0.029592,0.078258
0.066925,0.040669
0.019054,1e-06
0.051608,0.024113
1e-06,0.034607
0.020156,0.028907
1e-06,0.024642
0.026453,0.026717
0.025434,0.048622
0.036125,1e-06
1e-06,0.060253
0.041697,2e-05
0.001223,0.038186
0.018903,1e-06
0.201317,0.06587
0.163414,0.004957
0.081579,0.075267
0.000369,0.023851
0.084045,0.01993
1e-06,0.019905
0.020243,0.056211
1e-06,0.033795
1e-06,0.008796
0.064965,0.018288
1e-06,0.025675
1e-06,0.050885
0.001362,0.016805
0.053051,0.022621
1e-06,0.040917
0.17026,0.012381
0.075445,0.016983
0.043349,0.018724
0.033537,0.029983
0.03006,0.091416
0.064275,0.03925
1e-06,0.071317
1e-06,0.180714
0.080633,0.017608
0.012185,0.024881
1e-06,0.014241
0.007077,0.038548
1e-06,0.085269
0.001546,0.064194
0.040052,0.044233
0.067678,0.123047
0.057849,0.024157
0.041676,1e-06
0.01912,1e-06
1e-06,0.044966
0.093832,0.051886
0.031751,0.087099
0.023794,0.034229
0.006035,1e-06
1e-06,0.044846
0.068057,0.087971
1e-06,0.091824
0.008772,0.067211
1e-06,1e-06
0.021591,0.113254
1e-06,0.026102
0.038,0.030306
0.033962,0.001472
0.135777,0.054043
1e-06,0.006416
0.048739,1e-06
0.043293,0.092263
0.06767,0.035735
0.033166,0.027033
0.001377,1e-06
0.024338,0.089836
0.017757,0.008347
0.022334,1e-06
0.111635,1e-06
0.055,0.068512
1e-06,0.074365
0.185851,0.044119
0.066297,1e-06
0.038353,0.008204
0.012387,0.004341
0.057673,0.013893
0.097686,0.016165
0.050428,0.064042
0.037494,0.059833
1e-06,0.062142
1e-06,0.081212
0.066956,1e-06
0.094379,1e-06
0.022479,1e-06
1e-06,0.056655
0.051644,0.088662
1e-06,1e-06
0.118258,0.035762
0.042913,0.107556
1e-06,0.012583
0.032246,0.007984
0.002938,0.116075
0.041885,0.041802
0.004524,1e-06
0.010169,0.039044
0.026379,0.012956
0.016992,0.039882
1e-06,0.04048
0.136398,0.025966
0.034939,0.110682
0.028315,0.034062
0.086491,0.102746
0.051477,0.006814
0.058892,0.033997
1e-06,0.015021
0.017578,0.034949
1e-06,0.110348
1e-06,0.013569
0.073954,1e-06
0.041582,0.101476
0.005386,0.044218
0.012957,0.037457
0.018407,0.034598
0.044278,0.039231
1e-06,0.01195
1e-06,0.017543
0.092903,1e-06
1e-06,0.000451
0.176452,0.055759
0.099122,0.068995
0.032612,0.051083
0.09392,0.038201
0.108039,0.027288
0.045803,0.016835
0.071501,0.003106
0.03919,0.012258
1e-06,1e-06
0.068555,8e-06
0.039939,0.073637
0.053552,0.018779
1e-06,0.052176
0.111644,0.071756
1e-06,0.032063
0.058106,0.019176
1e-06,0.050083
0.034393,0.032213
0.070955,0.081311
0.017461,0.041566
1e-06,0.103774
1e-06,0.062416
0.025821,1e-06
1e-06,0.084288
0.042258,1e-06
0.038095,0.015866
0.074392,0.017698
1e-06,0.026936
1e-06,1e-06
0.028737,0.009322
1e-06,0.047007
0.06688,1e-06
0.001521,7e-05
1e-06,0.003032
0.042049,0.047832
0.04077,1e-06
0.07583,1e-06
0.107287,0.058356
0.01954,0.036446
0.024571,1e-06
1e-06,1e-06
0.040473,0.020868
0.064128,0.066093
1e-06,0.060779
0.014603,0.025104
1e-06,0.044717
0.153306,0.040975
0.010164,0.09891
1e-06,0.081344
0.046099,0.067167
0.056167,0.030762
0.017935,0.02874
0.01843,1e-06
0.030233,1e-06
0.057697,0.034227
0.035022,0.030765
0.006147,1e-06
0.056942,0.007238
0.047221,1e-06
0.108358,0.061624
0.02446,0.016031
0.034692,0.066826
0.044822,0.037564
0.078865,1e-06
0.087011,0.044007
0.004856,0.053213
0.024928,0.002907
0.020402,0.023908
0.124865,0.024693
0.011103,0.018606
0.00627,1e-06
0.038893,0.065181
0.024404,0.089886
0.011271,0.021897
1e-06,1e-06
0.054426,0.048812
0.018415,0.035345
0.015903,0.050148
1e-06,0.029869
0.039745,0.060093
0.03435,0.085245
0.014978,0.039512
1e-06,0.053526
1e-06,0.043968
0.028765,0.015544
1e-06,0.043054
0.049246,0.014606
0.027398,0.033089
0.129003,1e-06
0.068198,1e-06
0.120912,0.020277
0.046922,0.002962
0.113185,0.029416
0.119799,1e-06
0.029503,0.023639
0.017606,0.111706
0.02903,0.039826
0.061515,0.096985
0.075394,1e-06
0.061147,0.062501
0.064222,0.073442
1e-06,0.064909
1e-06,0.035167
0.019417,1e-06
0.011432,0.081018
0.206016,0.020777
0.0456,0.04155
0.018262,0.088182
0.052883,0.092488
0.03103,0.070923
0.053198,0.021322
0.082376,0.015832
1e-06,0.011677
0.049604,0.0737
0.062954,0.070231
1e-06,0.023388
0.049388,0.064964
0.029269,0.063947
0.070265,1e-06
0.033256,0.040202
0.022751,1e-06
0.078693,0.025675
1e-06,0.038653
1e-06,0.039429
0.051618,0.003157
1e-06,0.032983
1e-06,0.034757
0.071207,0.023377
1e-06,1e-06
0.008591,0.011066
0.019483,0.009569
0.13173,0.017716
0.032465,0.003216
1e-06,0.006342
0.025676,1e-06
0.058566,0.019795
0.10916,0.003587
1e-06,1e-06
0.100455,1e-06
0.070543,1e-06
0.015369,0.095681
0.050973,1e-06
0.054095,1e-06
0.061315,0.004021
1e-06,0.040118
0.019077,0.001266
1e-06,0.052169
0.111418,0.037076
0.117309,0.017539
0.043359,1e-06
0.083131,0.072533
0.026459,0.160474
0.06166,0.069218
0.111509,0.033922
1e-06,0.012376
1e-06,0.019645
0.062132,0.025906
0.083543,1e-06
1e-06,1e-06
0.075128,0.011068
0.219669,0.060269
0.053112,0.01346
1e-06,0.043257
0.100236,0.024243
0.035115,0.018321
0.063399,0.020871
0.029891,0.023881
0.022797,1e-06
1e-06,0.009922
0.004964,1e-06
1e-06,0.118918
0.05134,1e-06
0.052433,0.039553
0.056917,0.035583
1e-06,0.032598
0.021455,0.029923
1e-06,1e-06
0.012354,0.050167
0.089265,0.036982
0.124925,0.016371
0.096776,0.002486
0.039002,1e-06
1e-06,0.053139
1e-06,0.016049
0.033214,1e-06
0.0438,0.017693
1e-06,0.053621
1e-06,0.090073
0.017811,0.091157
1e-06,1e-06
1e-06,0.003491
1e-06,0.013086
0.019138,0.045541
1e-06,0.116075
0.144391,0.061379
0.078275,0.103061
0.078567,0.006594
1e-06,0.015476
0.028423,0.04762
0.070479,0.013679
0.022452,0.02256
1e-06,0.009403
0.058764,0.074877
0.125035,0.011218
0.031461,0.045115
0.04822,0.074226
0.043267,0.064584
0.089068,0.06609
0.025566,0.065235
0.035027,0.062096
0.028018,0.00337
1e-06,0.066739
0.052964,1e-06
0.11023,0.051212
1e-06,0.055114
0.025921,0.031404
0.005445,0.017587
0.071725,0.075395
0.049557,0.018603
0.050748,1e-06
0.01204,0.024305
1e-06,0.055465
1e-06,1e-06
0.061738,0.061762
1e-06,1e-06
1e-06,1e-06
0.034937,0.037625
0.034831,0.054604
0.033276,0.120534
0.005557,0.010273
0.008523,0.070584
0.014219,0.050554
0.009854,1e-06
0.022171,0.048207
1e-06,0.044156
0.121665,0.046994
0.041569,1e-06
1e-06,0.037635
0.061013,0.015235
0.072364,0.047833
0.055343,0.045286
1e-06,0.019299
1e-06,0.015927
0.041218,0.073363
0.080319,0.037171
0.046179,0.109133
0.079209,0.073374
1e-06,0.031662
1e-06,0.098275
1e-06,0.086169
1e-06,1e-06
0.104911,1e-06
0.061819,0.006554
1e-06,0.07805
0.011713,1e-06
1e-06,0.030681
0.289236,1e-06
0.076845,0.047882
1e-06,1e-06
1e-06,0.061145
0.034317,0.04345
1e-06,0.036558
1e-06,0.03672
0.05291,0.019599
0.182446,1e-06
0.012441,1e-06
0.144281,0.078384
1e-06,0.043949
0.053903,0.00188
0.008585,0.026825
0.061729,0.020936
0.05325,0.004524
1e-06,0.061226
0.078255,0.051586
0.027238,0.037638
0.028399,0.002145
0.105174,0.02909
0.074048,0.13101
0.032753,0.000692
0.054858,1e-06
0.070806,0.055017
1e-06,0.007346
1e-06,0.048248
1e-06,0.019059
0.009522,1e-06
1e-06,0.005489
0.246664,1e-06
0.02022,0.030411
0.097778,0.024304
0.01648,0.046322
1e-06,0.001099
0.055427,0.077936
0.076833,0.063216
1e-06,0.010729
0.029182,0.059711
1e-06,0.033019
0.027378,0.042979
0.040022,1e-06
0.112913,0.03442
0.073983,0.075882
0.018795,0.041387
0.070821,0.019837
0.021878,1e-06
1e-06,0.029818
0.043944,0.127778
0.014652,0.030269
1e-06,0.008415
1e-06,0.01325
0.021346,0.020216
0.052071,0.106246
0.014874,0.091701
0.04629,0.033901
0.065223,0.037372
0.019209,0.034978
1e-06,1e-06
1e-06,0.118283
0.050669,0.08217
1e-06,0.016391
0.075261,0.041661
1e-06,0.072119
1e-06,0.001885
0.031785,0.034487
0.047999,0.038198
0.030911,0.034445
0.000929,1e-06
0.052722,0.001221
0.036753,0.040725
0.028407,0.043336
1e-06,0.083878
0.048545,0.072292
0.119994,0.000833
0.002355,0.072321
0.002513,1e-06
1e-06,0.046156
0.026209,0.010043
0.058369,0.008714
0.075797,0.051426
0.092175,0.015213
0.024205,0.00225
0.124103,0.005151
1e-06,0.008723
0.016585,0.043005
0.083918,0.005203
0.185181,0.099599
0.11823,0.026872
1e-06,1e-06
1e-06,0.014808
0.069459,0.002157
0.038149,0.042882
1e-06,1e-06
0.005586,0.024959
1e-06,0.037579
0.023639,0.045267
0.088181,0.083875
0.045675,0.028521
1e-06,0.024429
0.06417,0.011993
0.104824,0.088097
0.085447,0.01732
0.032973,0.055296
0.055109,0.059135
0.067699,0.059407
1e-06,0.003972
1e-06,0.006654
0.101423,0.084583
0.082631,0.061553
0.05244,0.00703
0.018598,0.038292
0.00534,1e-06
0.038289,0.035948
1e-06,0.02306
0.044389,0.089576
1e-06,0.070263
1e-06,0.030844
1e-06,0.032707
0.089266,0.027843
0.01364,1e-06
0.402995,0.011564
0.166327,0.021316
0.079797,0.065022
0.054395,0.105679
0.012663,0.012615
1e-06,0.021364
0.062747,0.141596
0.027286,0.063515
0.09745,0.071367
1e-06,0.000643
0.012233,0.035959
0.020439,0.052704
0.143916,0.000868
0.089613,1e-06
1e-06,0.036717
0.036276,0.061693
0.104419,0.013709
1e-06,0.061439
0.063712,0.047759
0.189283,1e-06
0.072597,0.035276
0.009169,1e-06
0.05131,0.036548
0.142266,0.049093
1e-06,0.018502
0.071499,0.02984
0.024782,0.031503
0.045228,0.043533
0.044728,1e-06
0.142478,0.032779
0.037816,0.023594
0.013546,0.004
0.043349,0.042422
0.030378,0.03863
0.076722,0.024895
0.007525,0.036256
0.036966,0.038614
0.053706,1e-06
0.015043,0.05548
0.033623,1e-06
1e-06,0.048284
0.068514,0.070676
0.023098,0.061861
0.082554,0.117892
0.004402,0.056825
1e-06,0.05709
1e-06,0.04399
0.073648,0.039355
1e-06,1e-06
0.03712,0.036776
1e-06,0.078046
0.033394,0.043337
1e-06,0.064548
0.102744,0.066997
0.146926,0.005356
1e-06,0.004361
1e-06,0.023042
0.111488,0.05684
0.102016,0.021685
0.030143,0.015756
0.100109,0.054199
0.140103,0.031741
1e-06,0.036961
0.076174,1e-06
0.025661,0.009193
0.036354,0.057226
1e-06,0.013442
0.092291,0.076885
0.037933,0.030184
0.087533,0.040744
0.060529,0.033011
0.089802,0.077698
0.040118,0.046913
1e-06,0.023437
0.030904,0.025295
1e-06,0.017308
0.09942,0.000622
1e-06,0.003416
0.11708,0.056347
0.010553,0.01631
0.129238,0.013708
0.097494,0.023857
1e-06,0.03321
0.049698,0.033039
0.066045,0.055955
0.046134,1e-06
0.067082,0.037678
0.051302,0.03753
0.046145,1e-06
0.054498,0.024547
0.048875,0.06202
0.097219,1e-06
1e-06,0.05351
1e-06,1e-06
0.020255,0.03258
0.150509,0.104884
1e-06,0.008205
0.027141,0.046832
0.049045,1e-06
0.025064,0.03826
0.029456,0.069789
0.034992,1e-06
0.058238,0.047258
0.086848,0.024318
0.028141,0.038429
0.027574,1e-06
0.073023,0.003497
0.014348,1e-06
0.022469,0.026691
0.062783,0.02749
0.04366,0.039837
0.036002,1e-06
0.007769,0.031371
1e-06,1e-06
0.054451,0.055147
0.084719,0.054684
1e-06,1e-06
1e-06,0.032663
0.04534,0.051227
1e-06,0.062447
0.132379,0.0396
0.019413,0.049291
0.041887,0.076482
0.029023,0.036289
0.021564,0.112874
0.062749,0.077777
0.017874,0.064524
0.047826,0.028008
0.229225,0.025348
0.151194,0.015597
0.03561,0.113142
0.103777,0.072525
0.008802,0.017966
0.041266,0.058859
0.065008,0.064603
0.01995,0.023469
0.085202,0.108617
0.040985,0.066393
0.054921,1e-06
1e-06,0.026347
0.036932,0.085413
0.044684,0.055305
0.012092,0.019642
0.027948,0.104472
1e-06,0.043045
0.006615,0.016402
1e-06,1e-06
0.10268,0.020848
0.064481,1e-06
0.027813,0.054174
0.155565,0.034796
0.03207,0.044221
0.016958,0.029512
0.061257,0.038271
0.05118,0.091055
0.083456,0.011022
0.02751,0.074997
0.038477,0.064837
0.113925,6.4e-05
0.021817,1e-06
0.067495,1e-06
0.116619,0.087051
0.015038,0.046521
0.002137,0.019179
0.025667,0.028478
1e-06,0.002831
0.105324,0.034836
1e-06,1e-06
0.035795,0.039972
0.035766,0.019019
0.061969,0.049831
0.16504,0.038546
0.071169,1e-06
0.074957,0.044133
0.079298,0.032835
0.035238,0.010846
0.021349,0.061726
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
0.015646,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,0.001155
1e-06,0.043545
0.030901,1e-06
1e-06,1e-06
1e-06,1e-06
0.039268,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,0.013696
0.048268,1e-06
1e-06,0.006658
1e-06,1e-06
1e-06,1e-06
1e-06,0.022346
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
0.046465,0.003972
1e-06,1e-06
1e-06,1e-06
0.02551,0.023497
0.022246,1e-06
0.019048,0.019258
0.001655,1e-06
0.050869,1e-06
0.006087,0.011187
0.028224,1e-06
0.033035,0.035824
1e-06,0.307807
1e-06,1e-06
0.083811,0.013716
0.005351,1e-06
0.000564,0.009349
0.01501,1e-06
0.02438,0.060387
0.007328,1e-06
1e-06,1e-06
0.032789,0.006809
1e-06,1e-06
0.00823,1e-06
1e-06,1e-06
0.004693,1e-06
1e-06,1e-06
1e-06,0.014989
0.005063,0.037007
0.01458,1e-06
1e-06,0.164246
0.001918,0.029421
