module,variable,value
34,Before,127.8586435
34,Before,131.015064
72,Before,66.37129015
34,Before,138.1866249
72,Before,210.3190057
34,Before,251.1259943
72,Before,211.6714801
34,Before,37.87655314
72,Before,34.80527441
72,Before,176.7162679
72,Before,110.2876305
34,Before,105.5735206
34,Before,55.78895612
72,Before,273.436225
34,Before,140.5839845
34,Before,92.76387715
34,Before,148.475584
34,Before,172.924864
72,Before,126.7822573
34,Before,166.7897702
34,Before,108.9957985
34,Before,258.2698796
72,Before,225.1773313
72,Before,309.1579668
34,Before,45.67621114
34,Before,28.94724555
34,Before,195.8646536
34,Before,61.02772177
34,Before,202.0690411
72,Before,116.531722
34,Before,98.53909297
74,Before,5.608708673
72,Before,151.2015433
72,Before,79.61542993
72,Before,88.52403448
34,Before,80.53400275
34,Before,81.24175373
34,Before,177.7084406
72,Before,118.1487714
72,Before,153.4223444
72,Before,98.8364063
72,Before,129.7344882
72,Before,176.8869807
34,Before,62.26095882
34,Before,129.3841103
72,Before,206.7728254
72,Before,152.6457081
72,Before,201.9207947
34,Before,44.89843161
72,Before,164.5689827
72,Before,35.20128792
34,Before,56.26927563
72,Before,66.72769263
34,Before,114.94791
72,Before,255.8747491
34,Before,108.3185397
72,Before,162.5316579
72,Before,181.8410252
72,Before,184.0479937
34,Before,263.1936659
72,Before,150.0804412
72,Before,52.27455855
72,Before,79.34173328
34,Before,95.27341653
72,Before,141.0451412
72,Before,46.57963585
72,Before,286.2005657
72,Before,115.4011131
34,Before,74.66386799
34,Before,127.0629234
34,Before,117.1615198
72,Before,98.43195464
72,Before,176.5302913
72,Before,166.0516202
34,Before,211.5489907
34,Before,89.37942202
72,Before,200.1152682
72,Before,141.6814745
34,Before,202.1251805
34,Before,75.78235283
72,Before,176.5283799
34,Before,147.0618708
34,Before,55.0507897
34,Before,155.3469492
34,Before,176.9316026
34,Before,128.4915425
34,Before,192.5769034
34,Before,187.3613811
34,Before,30.65145797
34,Before,191.5203442
72,Before,254.3818654
34,Before,146.7614986
34,Before,95.0532777
34,Before,61.72529565
72,Before,133.5529015
34,Before,115.4513038
34,Before,88.01357099
34,Before,68.11252901
72,Before,63.94359427
72,Before,80.44508238
34,Before,103.0097582
34,Before,148.3945494
34,Before,135.891064
34,Before,55.60815696
34,Before,102.3828872
72,Before,157.6862003
34,Before,98.41924866
34,Before,25.03944297
34,Before,157.2482229
34,Before,72.51159271
34,Before,94.14574252
34,Before,223.2750153
72,Before,76.80950589
34,Before,141.3422571
34,Before,122.6211787
34,Before,143.1300351
72,Before,160.7797744
34,Before,131.0822878
34,Before,160.3041372
34,Before,142.9172337
72,Before,102.8060525
34,Before,69.7594002
34,Before,256.4845006
34,Before,151.7552195
34,Before,32.55065274
72,Before,248.2619369
34,Before,52.68230882
72,Before,84.48469103
34,Before,58.26339576
72,Before,101.5819543
72,Before,142.1824611
34,Before,75.49389838
34,Before,56.44623682
72,Before,121.2593007
34,Before,118.098859
34,Before,95.30446236
72,Before,134.0796048
34,Before,229.946176
72,Before,138.5921207
72,Before,171.7760045
72,Before,159.0719337
72,Before,232.936423
72,Before,154.7687253
72,Before,232.989511
34,Before,175.9405847
34,Before,54.22012983
72,Before,319.4278864
72,Before,238.6193767
34,Before,147.5980571
34,Before,37.57080893
72,Before,75.65816305
34,Before,112.2234873
34,Before,96.37332355
72,Before,188.8809372
34,Before,228.3338303
72,Before,234.3561983
72,Before,122.2304837
34,Before,201.5371096
34,Before,87.48397077
34,Before,218.626748
72,Before,198.3364565
72,Before,65.01996344
72,Before,168.3783133
34,Before,151.1330544
72,Before,211.1636706
34,Before,243.5754813
72,Before,44.46905762
72,Before,263.3244291
34,Before,69.88372069
72,Before,52.97089807
34,Before,177.932542
72,Before,23.89215974
34,Before,128.2610316
34,Before,62.77547967
72,Before,67.01792005
72,Before,166.5109454
34,Before,56.4683013
34,Before,259.0044408
72,Before,259.5886741
34,Before,105.0328309
34,Before,61.2314549
34,Before,130.3378216
72,Before,152.2436915
34,Before,43.17551573
34,Before,65.40870548
72,Before,230.1706262
72,Before,76.43191924
34,Before,140.33217
66,Before,15.82403527
34,Before,119.2732103
75,Before,0.924185097
72,Before,106.6356602
34,Before,95.58824826
34,Before,101.5530524
34,Before,59.2289643
34,Before,124.7638031
34,Before,95.59113273
34,Before,78.47638955
34,Before,112.85523
34,Before,158.9909189
34,Before,45.09221309
34,Before,148.4291486
72,Before,95.44162299
34,Before,110.2906297
74,Before,6.457877557
34,Before,152.1955021
34,Before,95.70750902
34,Before,125.4841176
34,Before,23.61641994
34,Before,30.20004329
34,Before,53.55589971
34,Before,128.9758907
72,Before,82.18551795
34,Before,32.01052826
34,Before,120.2958161
34,Before,30.12680834
34,Before,97.37280199
34,Before,147.5840957
72,Before,48.26269269
34,Before,67.25279584
34,Before,40.47332421
34,Before,163.3191429
34,Before,96.96295389
34,Before,71.80423566
72,Before,181.6616021
72,Before,244.4498473
34,Before,126.7667594
34,Before,31.0628909
34,Before,289.6047933
34,Before,144.1417997
34,Before,79.28879672
34,Before,160.6545673
66,Before,5.729690587
34,Before,245.0013372
34,Before,106.6830014
72,Before,276.6495086
34,Before,72.02984794
34,Before,166.5316723
34,Before,98.3044055
34,Before,154.5572669
34,Before,103.1883522
34,Before,32.45015349
34,Before,90.44302599
34,Before,228.6919344
34,Before,104.929759
34,Before,28.65923058
72,Before,41.2242293
34,Before,159.7828307
72,Before,35.37167466
72,Before,112.8367797
34,Before,153.8053133
34,Before,7.049064364
34,Before,57.73468584
34,Before,86.70389823
34,Before,6.825663786
34,Before,24.33765531
72,Before,161.7244154
75,Before,1.803962534
34,Before,46.75752544
72,Before,78.94944005
34,Before,24.3490777
34,Before,115.43862
34,Before,51.76457522
34,Before,103.2067102
34,Before,129.5881676
72,Before,249.2276282
34,Before,100.7884852
72,Before,27.18022705
72,Before,147.0389423
34,Before,41.4047646
34,Before,42.83428111
34,Before,51.53771446
72,Before,42.77588818
34,Before,78.14322912
34,Before,52.48528722
34,Before,136.7748946
34,Before,178.36869
34,Before,55.47061403
34,Before,74.69418931
34,Before,37.65989822
34,Before,171.6695753
34,Before,48.26207271
72,Before,73.79156948
34,Before,51.99321903
34,Before,22.43219047
34,Before,9.841715288
34,Before,75.79195797
34,Before,92.93909868
34,Before,94.49892673
34,Before,111.8095147
34,Before,96.2034307
34,Before,118.587708
34,Before,32.5104533
34,Before,132.9423129
34,Before,216.5014269
72,Before,85.95409141
34,Before,37.39522787
34,Before,91.08536897
34,Before,185.4542157
34,Before,60.25371202
34,Before,118.7960868
34,Before,16.16445551
34,Before,111.4179439
72,Before,308.4031474
34,Before,107.5458163
34,Before,294.4229529
34,Before,187.2970464
34,Before,143.8152327
72,Before,72.38527643
34,Before,103.0334383
72,Before,218.7807092
72,Before,181.2349723
34,Before,135.2875122
72,Before,233.9781385
72,Before,204.6178252
34,Before,99.44683121
72,Before,79.03437294
72,Before,47.20618621
34,Before,95.20608893
72,Before,107.9368151
72,Before,160.0887966
34,Before,71.14940689
34,Before,38.050712
34,Before,101.4739248
34,Before,43.09586193
72,Before,141.4766408
72,Before,22.24743189
34,Before,42.10362379
34,Before,177.1630392
34,Before,32.18971264
72,Before,250.5921572
34,Before,36.1255598
34,Before,195.8145747
72,Before,114.2066804
34,Before,191.2647781
72,Before,248.4595627
34,Before,90.79282457
34,Before,160.051029
34,Before,127.9189364
34,Before,68.42193731
34,Before,218.1327918
34,Before,176.4488223
72,Before,142.9425383
34,Before,87.04135606
34,Before,55.12562708
72,Before,139.5110364
34,Before,76.49217677
34,Before,60.49158596
34,Before,45.29770168
34,Before,101.2918712
34,Before,88.79474873
72,Before,220.1860679
72,Before,119.7983929
66,Before,26.25819858
72,Before,124.2754475
34,Before,184.1090868
72,Before,61.34837132
34,Before,106.6858647
72,Before,68.19174288
72,Before,52.83309421
34,Before,91.60387382
72,Before,93.10945919
34,Before,138.7332111
34,Before,329.0120583
34,Before,50.66534604
34,Before,150.3247028
34,Before,125.3951557
34,Before,89.27839226
34,Before,204.8609488
72,Before,245.1136221
34,Before,44.43143925
34,Before,234.3485216
34,Before,52.05365211
34,Before,191.8285794
72,Before,52.98357669
34,Before,72.86312459
72,Before,147.3358391
34,Before,145.9990687
72,Before,95.25065414
34,Before,73.83227032
72,Before,153.0619174
75,Before,4.809004039
34,Before,74.46232651
72,Before,138.58426
72,Before,76.74487694
34,Before,164.5235615
72,Before,261.4569393
34,Before,140.1972923
72,Before,163.4171081
34,Before,82.17073118
34,Before,263.0936832
34,Before,63.05158856
72,Before,192.1847679
34,Before,60.35607568
34,Before,70.91103192
72,Before,196.6509121
34,Before,4.459510793
72,Before,42.69991973
34,Before,169.3778643
72,Before,134.5972035
34,Before,43.01880608
34,Before,183.0725765
72,Before,141.0131316
34,Before,94.74908217
72,Before,174.6357882
34,Before,191.0985499
34,Before,225.0712722
34,Before,164.4921527
34,Before,312.9810412
34,Before,202.3170088
34,Before,181.5469665
34,Before,119.043764
72,Before,79.41664755
34,Before,70.68068501
72,Before,124.3597572
34,Before,270.9148329
34,Before,75.39779366
34,Before,42.13410006
34,Before,37.80258943
34,Before,82.47683891
34,Before,75.02362491
34,Before,34.43637077
72,Before,345.2760825
34,Before,165.6189842
34,Before,34.80016469
34,Before,117.9716362
72,Before,160.5073079
72,Before,321.4054937
72,Before,265.0377183
34,Before,267.378898
72,Before,289.211871
34,Before,148.8178314
34,Before,194.5710919
34,Before,48.05054312
34,Before,146.4226172
34,Before,145.3684839
34,Before,225.0463536
34,Before,153.1753716
72,Before,242.8501892
72,Before,183.9128226
72,Before,133.3682232
34,Before,151.118109
72,Before,313.7107946
72,Before,188.3221876
34,Before,41.55833195
72,Before,64.10201921
72,Before,156.8497638
72,Before,239.9015293
34,Before,149.5904183
34,Before,89.5793894
72,Before,162.2512904
34,Before,197.3849489
34,Before,143.0561529
72,Before,48.09965652
34,Before,18.2068905
34,Before,15.91036235
34,Before,171.5237149
72,Before,115.2941418
72,Before,146.5925445
72,Before,252.7709575
34,Before,191.9633485
34,Before,61.82454844
34,Before,300.2435749
34,Before,61.76866292
72,Before,193.1500125
34,Before,102.5176472
34,Before,67.78053766
72,Before,80.57095606
34,Before,103.6550269
72,Before,204.0851862
34,Before,44.85787225
72,Before,114.4311986
72,Before,155.5160206
34,Before,118.7601116
34,Before,172.4824233
34,Before,98.14168743
34,Before,187.9976356
72,Before,40.23381249
72,Before,308.6400623
72,Before,85.82796416
72,Before,80.54402826
34,Before,234.7891928
34,Before,135.5554544
72,Before,166.7686412
34,Before,217.2042222
34,Before,62.83190026
34,Before,62.1710045
34,Before,240.7382223
72,Before,238.060932
34,Before,91.5250111
72,Before,113.6184826
34,Before,199.5146795
72,Before,87.22333198
34,Before,102.2687877
72,Before,208.4825262
34,Before,101.3872644
72,Before,167.4126079
34,Before,23.29282824
72,Before,141.179102
34,Before,76.3814382
34,Before,31.17053572
34,Before,85.51273673
72,Before,194.2099733
72,Before,234.6437934
34,Before,133.8704774
72,Before,27.4191062
72,Before,245.4094152
72,Before,90.24602836
34,Before,87.85875704
34,Before,121.5751568
72,Before,53.84918171
72,Before,128.5696634
72,Before,36.75809091
74,Before,4.700189701
34,Before,37.60187104
34,Before,44.6426472
34,Before,165.9050185
34,Before,108.3874937
75,Before,1.232193929
72,Before,253.708345
34,Before,46.02458131
34,Before,34.90892362
72,Before,84.58970119
72,Before,240.9530928
72,Before,183.7207146
72,Before,344.9348044
34,Before,134.3882783
72,Before,122.6884793
72,Before,191.5197836
72,Before,178.2989668
72,Before,133.1893907
72,Before,142.8426326
72,Before,167.0318993
72,Before,42.98521753
34,Before,40.61190908
72,Before,182.5946617
34,Before,48.35826476
72,Before,73.27113112
72,Before,85.88871944
34,Before,8.349238385
34,Before,60.18166637
72,Before,123.1017928
72,Before,57.50197535
72,Before,211.8634183
34,Before,372.3338677
34,Before,164.7096528
34,Before,180.0316333
66,Before,60.69502736
34,Before,194.9706863
34,Before,50.03187605
72,Before,63.4777694
72,Before,59.74303394
34,Before,66.35766448
34,Before,107.4645499
72,Before,54.36237825
34,Before,78.41867176
66,Before,7.104212951
34,Before,44.46713918
74,Before,3.613476105
72,Before,169.55588
72,Before,70.03278761
34,Before,212.8928827
34,Before,101.2546939
34,Before,195.5426543
34,Before,28.58697792
34,Before,29.89918334
34,Before,15.77822831
34,Before,133.1950148
34,Before,85.41644805
34,Before,332.8355381
72,Before,116.268603
72,Before,93.93217607
34,Before,134.4367021
72,Before,306.219318
34,Before,62.07403233
72,Before,292.4458561
72,Before,57.60607693
72,Before,23.82874242
34,Before,68.88386644
34,Before,164.5319868
34,Before,176.6436662
34,Before,136.121128
72,Before,45.91578596
75,Before,4.215210202
34,Before,164.818869
72,Before,128.959921
72,Before,291.9182164
34,Before,157.5591756
72,Before,96.36585773
72,Before,223.1943694
72,Before,253.3488375
72,Before,173.0240135
72,Before,195.9806138
72,Before,304.0926487
34,Before,177.7881043
34,Before,67.18056164
34,Before,19.11532202
34,Before,49.56503608
34,Before,142.7537932
34,Before,120.6868517
34,Before,59.23204659
34,Before,201.2521114
34,Before,111.1189626
34,Before,113.6316625
34,Before,50.76045947
34,Before,48.48343692
34,Before,288.1592053
34,Before,108.2021346
34,Before,53.6262965
34,Before,105.1648416
34,Before,27.88320071
34,Before,57.05501183
34,Before,45.08388237
72,Before,110.6553038
72,Before,264.6390413
72,Before,101.9359235
34,Before,19.32667868
34,Before,166.114162
34,Before,78.38986076
72,Before,109.9615878
72,Before,157.0560362
34,Before,116.2908102
34,Before,73.96524937
34,Before,87.71954249
34,Before,139.2069746
34,Before,213.0916709
72,Before,142.6187896
72,Before,157.3913802
34,Before,153.609424
72,Before,150.6589325
72,Before,106.9813681
34,Before,135.0214191
34,Before,190.2797384
34,Before,37.93506421
34,Before,226.0502521
66,Before,14.73179672
34,Before,157.9391941
72,Before,144.9403411
72,Before,76.21046348
72,Before,141.865751
74,Before,4.629414396
34,Before,78.29455332
72,Before,101.5972007
34,Before,126.3683186
34,Before,148.7540358
72,Before,124.1213258
34,Before,210.3807424
72,Before,66.66067566
34,Before,148.6291456
72,Before,128.76022
34,Before,193.6161167
34,Before,270.4031466
34,Before,250.6960302
34,Before,122.4731899
34,Before,170.3469476
34,Before,89.33396617
34,Before,67.34521011
34,Before,162.3705952
34,Before,308.2188294
72,Before,229.1751452
72,Before,94.64119288
34,Before,196.6379257
34,Before,316.9015613
34,Before,61.70312206
34,Before,293.202954
34,Before,183.1898875
72,Before,28.63555068
34,Before,154.5440776
34,Before,59.22548837
72,Before,149.0387081
34,Before,230.2818786
72,Before,190.8384884
34,Before,160.6746707
34,Before,144.7121734
34,Before,59.0062076
34,Before,48.94055357
34,Before,34.17566474
72,Before,148.3529713
72,Before,119.1118116
72,Before,223.0105302
34,Before,194.8653617
34,Before,105.0549019
72,Before,78.26261756
34,Before,24.58312398
34,Before,158.1367436
72,Before,42.34100516
72,Before,202.7426502
72,Before,254.1560038
34,Before,85.27055438
72,Before,29.54723661
72,Before,203.2783654
34,Before,18.21638519
34,Before,79.18157034
72,Before,55.81239065
72,Before,124.6799332
72,Before,44.39789435
34,Before,77.86180804
72,Before,43.87966334
34,Before,125.1719254
34,Before,89.57731433
72,Before,279.2168008
34,Before,190.8408803
72,Before,100.5219214
72,Before,236.0371037
72,Before,233.6558286
34,Before,112.1157396
72,Before,71.91588081
72,Before,67.21807808
34,Before,74.38982143
34,Before,94.84094674
72,Before,28.61253366
72,Before,147.254352
72,Before,146.8129493
72,Before,240.4428548
34,Before,34.00872551
72,Before,63.8606907
34,Before,99.53474816
34,Before,104.4041743
34,Before,210.6586933
34,Before,18.55376574
34,Before,165.0565841
72,Before,162.5677187
34,Before,22.31904622
72,Before,101.1856973
34,Before,115.7540454
72,Before,102.5515701
34,Before,145.7167959
72,Before,129.3937794
34,Before,9.213830543
34,Before,170.4453916
72,Before,308.5150149
72,Before,170.2487692
72,Before,45.88553003
72,Before,138.4509976
34,Before,89.83361173
72,Before,238.0370441
72,Before,32.28555098
72,Before,155.2224769
72,Before,107.4487343
34,Before,202.5151075
72,Before,55.20600169
72,Before,126.1358598
34,Before,75.86708379
34,Before,145.9662258
34,Before,37.88810643
34,Before,104.2142762
72,Before,138.6322155
72,Before,115.7015597
34,Before,126.9076728
34,Before,47.89709061
72,Before,245.8507136
34,Before,302.5673821
72,Before,165.4247602
34,Before,149.9075391
34,Before,82.72719087
72,Before,156.3983506
34,Before,148.3868129
72,Before,283.774122
34,Before,210.5321663
72,Before,276.8905518
34,Before,85.02603795
72,Before,275.8565042
72,Before,350.626953
72,Before,155.2373487
34,Before,114.859709
72,Before,216.4015215
72,Before,314.6722786
34,Before,138.0236328
34,Before,154.3582415
34,Before,103.8819394
72,Before,204.8514209
66,Before,10.0711915
34,Before,191.6004328
34,Before,219.4830705
34,Before,205.7302032
34,Before,271.9641613
34,Before,102.4980685
