gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000010322.15,11.218735164457,1.2107119699249,0.226005813234857,9.26622965919211,0.8382235955851491,NISCH
ENSG00000163939.18,8.566089805110579,1.75609082819924,0.0790729009543355,4.8779309518372305,0.6800103362533033,PBRM1
ENSG00000163938.16,10.3874027140423,2.23119046387223,0.0256685153813948,4.65554280651369,0.5266870562092211,GNL3
ENSG00000114902.13,15.6116796311566,1.3674094046048,0.17149701616452098,11.416975470977302,0.7966405618659677,SPCS1
ENSG00000114904.12,9.657798545556439,1.49183699442449,0.135741883089938,6.473762603857501,0.770612959912897,NEK4
ENSG00000163935.13,-0.6159344730802471,-0.0323322634428096,0.9742070801414939,19.0501501439803,0.9997284238052658,SFMBT1
ENSG00000163933.9,2.17369110782022,0.34341704023357006,0.7312847419029771,6.3295959523203,0.985323783879648,RFT1
ENSG00000271976.1,-2.15476838305021,-0.5541464428211899,0.57947862800325,3.8884457546639903,0.9558270723216112,RP11-884K10.7
ENSG00000113812.13,13.5393626322092,0.732490787382647,0.46386906370893605,18.4840039839796,0.9335535950307423,ACTR8
ENSG00000180376.16,0.542971164582867,0.12451785907944901,0.900905260920808,4.36058866251806,0.9971336452393184,CCDC66
ENSG00000163947.11,13.595260589878599,1.7181217941098899,0.0857744023575725,7.91286196152466,0.6983407534471431,ARHGEF3
ENSG00000157500.10,2.3490906592765697,0.512346602824903,0.608408454824417,4.58496386298746,0.9628688885818381,APPL1
ENSG00000174840.8,0.5261418166215429,0.159983036826017,0.8728944367503549,3.2887350250372305,0.9966035177222086,PDE12
ENSG00000168291.12,3.90353576870904,1.1482438338643501,0.25086791839821904,3.39957041665264,0.8489970469303606,PDHB
ENSG00000168301.12,3.5496186327172,1.04590049842406,0.29560697422642,3.3938396989634003,0.8817678350160566,KCTD6
ENSG00000163634.11,-4.53763533982397,-0.377774640517812,0.7055980140481,12.0114874137774,0.9807334670048183,THOC7
ENSG00000163635.17,2.6216321905104705,0.380391980900527,0.7036544663647429,6.89192286415742,0.9807334670048183,ATXN7
ENSG00000144741.17,9.90480347509976,1.35358622478046,0.175868424150674,7.31745292155753,0.8010344211301728,SLC25A26
ENSG00000144749.13,9.668779118185698,1.25465446858989,0.209604221160818,7.70632820449159,0.829690549689532,LRIG1
ENSG00000172340.14,10.340225405781599,1.70332689058081,0.0885069109777604,6.070605391696559,0.701960208326596,SUCLG2
ENSG00000163378.13,7.75382516195479,1.3783597483763,0.16809224446655602,5.6254001693598195,0.791548139991298,EOGT
ENSG00000114861.18,4.578967550900651,0.43138732572738103,0.666186763996993,10.6145157212949,0.9752781492176593,FOXP1
ENSG00000163602.10,3.9985596913432504,1.6500176868162901,0.0989393186382134,2.42334353340083,0.7164569044685832,RYBP
ENSG00000144736.13,-2.2594976616095,-0.844861788061648,0.398188011516702,2.6743991662748,0.9164311705725372,SHQ1
ENSG00000170854.17,-2.8189929360753703,-0.33281208837534004,0.7392761327348979,8.47022399287417,0.9858882230302308,RIOX2
ENSG00000080822.16,-7.63494115078533,-0.476272297460009,0.63388039871008,16.0306219603848,0.9670095795766948,CLDND1
ENSG00000154174.7,9.228934786956591,1.41640480052844,0.156657019214966,6.515746616725269,0.7861126021300576,TOMM70
ENSG00000081154.11,3.26381636081617,0.507614227741805,0.611723910766038,6.42971804658771,0.964224808902879,PCNP
ENSG00000114391.12,-4.996357464394871,-0.6587616789918399,0.5100488187424039,7.584468896310459,0.9420939771670973,RPL24
ENSG00000114423.18,4.0672522793554595,0.42862013679235295,0.668199688744817,9.48917684967717,0.9752781492176593,CBLB
ENSG00000114439.18,-0.0367090190518517,-0.00417048296632194,0.9966724456760692,8.802102621756141,0.9997881323725517,BBX
ENSG00000271856.1,6.15717322677508,0.722558902950872,0.46995092476667705,8.52134435217625,0.9347616993462964,LINC01215
ENSG00000198919.12,12.4860135556977,0.965012076830639,0.334538762866599,12.938712224934198,0.8943153245488931,DZIP3
ENSG00000163519.13,8.42428902803909,1.34050955486967,0.18007974004034802,6.28439312307486,0.8031559383996828,TRAT1
ENSG00000153283.12,-5.82993288738446,-0.648173342627858,0.516872841391282,8.99440397185797,0.9444647250662775,CD96
ENSG00000240891.7,-9.414195252840178,-1.22551851388121,0.22037991884742103,7.68180582031801,0.8374241344801784,PLCXD2
ENSG00000144827.8,3.86354961459808,1.3025361478255602,0.19273316928889603,2.96617458260015,0.8183164665572483,ABHD10
ENSG00000163607.15,-13.338792852738099,-1.11315170786701,0.26564327921798003,11.982906515319,0.8675122918583641,GTPBP8
ENSG00000163608.14,-27.912938981338502,-2.26837789672163,0.0233061837838107,12.305242006492698,0.516760320634127,NEPRO
ENSG00000072858.10,12.065140143394899,0.8865326030622379,0.37533059353057796,13.609358642558501,0.9112766421996106,SIDT1
ENSG00000163617.10,0.166362484180491,0.0251418499096943,0.979941819320804,6.616954789645161,0.9997881323725517,CCDC191
ENSG00000181847.11,11.6951181667764,1.91837852431852,0.0550630321221578,6.096355864352111,0.6292063632646132,TIGIT
ENSG00000163389.10,3.55585393494627,0.369658491788062,0.7116369630917591,9.61929460282752,0.9815631545911359,POGLUT1
ENSG00000144843.11,4.8263613611159295,1.04718165288618,0.295015805531599,4.608905577951821,0.881129943097867,ADPRH
ENSG00000163428.3,6.150568983538669,0.5953981789337739,0.5515773425174331,10.3301776880691,0.9503343475759416,LRRC58
ENSG00000065518.7,20.187554543212197,1.8602316189833399,0.0628527633835225,10.852172566685601,0.6406054040576701,NDUFB4
ENSG00000144840.8,6.16275052674533,0.820255257125215,0.41207060727819106,7.513210641702191,0.9196826373501992,RABL3
ENSG00000173226.16,0.735129914658707,0.178797971749184,0.858096337930758,4.11151148677424,0.9959086557149435,IQCB1
ENSG00000173200.12,-7.9746936441427305,-0.6963030856464781,0.48623904119248906,11.4529057942328,0.9373628365054941,PARP15
ENSG00000173193.13,-1.21096099028052,-0.0719914097541078,0.9426087441367941,16.8209095281875,0.9980674635533142,PARP14
ENSG00000121542.11,-1.58117621471931,-0.6001165796497611,0.5484285438025421,2.63478175464193,0.9502616549074437,SEC22A
ENSG00000206527.9,-1.6119226531701,-0.350198354530432,0.726189841571272,4.60288471466825,0.9843248573223772,HACD2
ENSG00000175455.14,-1.42003518914061,-0.106312945340897,0.9153340609028628,13.357123956891698,0.9971336452393184,CCDC14
ENSG00000114491.13,2.46355658473614,0.947192046227388,0.34354092760108695,2.60090505885089,0.8988281041441241,UMPS
ENSG00000173706.12,-6.957530337695731,-0.71922223427138,0.4720040019372179,9.67368638810808,0.9348494108680365,HEG1
ENSG00000114544.16,1.8562910675855402,0.214124114726412,0.8304502710484999,8.669229385757589,0.9955610315682306,SLC41A3
ENSG00000114554.11,1.74889890784515,0.222679316730673,0.823785100060273,7.85389021990046,0.9940377355901695,PLXNA1
ENSG00000163870.14,0.18272623614623604,0.0280128288807704,0.977651919195552,6.522948357838629,0.9997881323725517,TPRA1
ENSG00000058262.9,-0.601634720441872,-0.10750532617521301,0.914388100135923,5.59632477614478,0.9971336452393184,SEC61A1
ENSG00000175792.11,1.24453555548485,0.262175537841517,0.7931861119118842,4.74695528702286,0.9936559407113679,RUVBL1
ENSG00000132394.10,4.57500775682464,0.627031406187055,0.530638648582129,7.296297620313821,0.9454491003137953,EEFSEC
ENSG00000163902.11,1.3622233602394,0.149548829887318,0.8811205818607679,9.10888678477666,0.9966035177222086,RPN1
ENSG00000177646.18,7.20466358302819,1.30659297652468,0.191350983238884,5.514084119900451,0.8155078083168887,ACAD9
ENSG00000172780.16,15.3421533758814,1.1685968594802099,0.242566094155522,13.1286963946708,0.8475649002406258,RAB43
ENSG00000183624.13,10.208376853759301,1.57371327087966,0.11555375237833199,6.4868086472024,0.7460040708265712,HMCES
ENSG00000017260.19,1.16315116497758,0.252209642401831,0.800879025383229,4.61184256835193,0.9938129529007477,ATP2C1
ENSG00000114686.8,-10.1952688981906,-1.7872546699039098,0.073896336887681,5.70442985539307,0.6650732683169436,MRPL3
ENSG00000240303.7,-4.32453319693053,-0.782855615787476,0.433711903823826,5.5240495306155095,0.9293507313630929,ACAD11
ENSG00000081307.12,-1.72733305602312,-0.27505320987249704,0.7832753586409108,6.279995993589161,0.9917940350149448,UBA5
ENSG00000144867.11,1.30622436393149,0.290087417983477,0.7717493611451981,4.50286459513352,0.9889948907861988,SRPRB
ENSG00000163785.12,-4.7785766437783606,-0.899176015586137,0.368558913474219,5.31439513615518,0.9081817399712898,RYK
ENSG00000114054.13,8.77443842948895,1.20006886325759,0.23011259697978698,7.311612440031719,0.8382235955851491,PCCB
