gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000117408.10,-0.584872458791163,-0.81690878654822,0.413980556128041,0.715958095226876,0.9331906576376794,IPO13
ENSG00000132768.13,-0.40807012603313797,-0.926028313181995,0.354431266461565,0.44066700793514296,0.9299686199898645,DPH2
ENSG00000178028.13,-1.1749784513628898,-1.3144384559649298,0.18869869629763603,0.893901457333989,0.8638635071476856,DMAP1
ENSG00000117419.14,-1.2722470210090802,-1.26300639774178,0.206586880507104,1.0073163709097699,0.8775997773246847,ERI3
ENSG00000187147.17,-0.8058605465485521,-1.1250097997088302,0.260584881637634,0.716314246113338,0.8885926701515899,RNF220
ENSG00000142937.11,-0.405076800333781,-0.77622565927579,0.4376157582164861,0.5218544317534071,0.9331906576376794,RPS8
ENSG00000070785.16,-0.591565161170535,-0.7969563650503241,0.425476373747634,0.7422804900155109,0.9331906576376794,EIF2B3
ENSG00000126107.14,-1.11151144455068,-1.43463277866606,0.151391768836004,0.7747707016594041,0.82065390847683,HECTD3
ENSG00000132781.17,-0.4876064017524,-0.48193830152090006,0.6298497763699289,1.0117610495235898,0.9757910001636643,MUTYH
ENSG00000132773.11,-0.201294953138373,-0.26576980851063503,0.7904164965351321,0.7574033870379129,0.9929629978721999,TOE1
ENSG00000117450.13,-0.293062114049245,-0.39546999921437503,0.692496058123824,0.741047651228744,0.9794213928807831,PRDX1
ENSG00000117448.13,0.618502340347318,0.7904416340908872,0.429269895675573,0.7824769264066899,0.9331906576376794,AKR1A1
ENSG00000132780.16,0.36723840901200605,0.264136156713821,0.7916750038872521,1.39033751978867,0.9930328845692435,NASP
ENSG00000085998.13,0.203042883847447,0.11928983672089,0.9050457351269251,1.702097089147,0.995382466522215,POMGNT1
ENSG00000132128.16,1.20048179387777,0.741135915478604,0.45861103491329297,1.61978628859531,0.9369722989510738,LRRC41
ENSG00000173660.11,1.40620370268598,1.2673197608729598,0.205040977495647,1.10958871320475,0.8767373488506564,UQCRH
ENSG00000117481.10,0.42425143980678603,0.22400758248105102,0.8227514031872649,1.8939155322685302,0.995382466522215,NSUN4
ENSG00000123472.12,2.49212999466375,1.3473779661896599,0.17785853325130202,1.8496146272240201,0.8474532394881275,ATPAF1
ENSG00000159658.10,0.870003731098852,0.895614005560491,0.370458952909576,0.971404785652485,0.9312639686799183,EFCAB14
ENSG00000162368.13,0.0907610818643702,0.158656725724408,0.873939334093617,0.572059466435892,0.995382466522215,CMPK1
ENSG00000185104.19,0.760517286112821,0.11216241943330199,0.910694626042294,6.780500010211231,0.995382466522215,FAF1
ENSG00000198841.3,-2.1635075342548897,-2.08758098985856,0.0368356482986074,1.0363705862264398,0.6284172585340826,KTI12
ENSG00000154222.14,0.583655697338021,0.247742903559651,0.8043333341728341,2.355892697437,0.995382466522215,CC2D1B
ENSG00000134748.12,-3.30929658233903,-0.8908128157151121,0.37302959864522395,3.7149180208890997,0.9312639686799183,PRPF38A
ENSG00000162377.5,-2.7671597794759797,-1.04895874153435,0.29419710791555104,2.63800631036102,0.8990515619188122,COA7
ENSG00000121310.16,0.606802721564254,0.515821966920369,0.60597875869399,1.1763801475673301,0.9700749085762931,ECHDC2
ENSG00000116171.17,-7.42963883581154,-1.38376981177185,0.166428949422027,5.369129151833611,0.8380916907905306,SCP2
ENSG00000162384.13,-2.23934548589842,-0.814023993719922,0.41563120571896,2.7509575923739904,0.9331906576376794,C1orf123
ENSG00000157193.15,-0.468967377549571,-0.13678875805517998,0.8911977698850658,3.42840584429014,0.995382466522215,LRP8
ENSG00000058804.11,1.02871670454204,0.412161852635749,0.6802207955833721,2.49590469851459,0.9794213928807831,NDC1
ENSG00000081870.11,-2.23415668320298,-0.6167328544840309,0.5374109469288101,3.62256796757182,0.9518035721827027,HSPB11
ENSG00000116221.15,1.91079863422681,0.680406989905524,0.496246796335441,2.8083171727735,0.9432257451072157,MRPL37
ENSG00000157216.15,2.02444526084191,0.9960164853693589,0.319242135380907,2.03254192132289,0.907576699046623,SSBP3
ENSG00000243725.6,-0.235976625631647,-0.10550329959960099,0.915976451901673,2.2366753127836803,0.995382466522215,TTC4
ENSG00000162402.13,-3.9767421373424603,-1.55958739265349,0.11885741770996401,2.5498680972128196,0.8046631466695373,USP24
ENSG00000162601.9,4.9321949395003,2.4410351152345697,0.0146452306379109,2.02053420236289,0.4610138769834586,MYSM1
ENSG00000079739.15,-1.80073645428326,-2.07422502576476,0.0380584170654029,0.8681490349000749,0.6284172585340826,PGM1
